Order_ID,Order_Date,Customer_ID,Customer_Name,City,Product,Category,Brand,Quantity,Unit_Price,Discount_%,Total_Sales,Profit,Payment_Method,Shipping_Method,Order_Status
ORD00541,2026-05-12,CUST0145,Emma Thapa,Chitwan,Mouse,Accessories,Logitech,1,31.69,10,28.52,2.62,Khalti,Express,Processing
ORD00542,2026-04-22,CUST0064,Olivia KC,Butwal,Smartphone,Electronics,Samsung,5,642.84,10,2892.78,452.5,Bank Transfer,Express,Delivered
ORD00543,2026-06-06,CUST0270,Aarav Smith,Pokhara,Keyboard,Accessories,Logitech,2,47.96,20,76.74,6.69,Cash,Standard,Delivered
ORD00544,2026-05-16,CUST0204,Emma Thapa,Lalitpur,Laptop,Electronics,Dell,3,875.32,5,2494.66,309.42,Bank Transfer,Express,Delivered
ORD00545,2026-02-15,CUST0200,Olivia Smith,Biratnagar,Keyboard,Accessories,Logitech,3,70.47,20,169.13,23.82,Khalti,Standard,Processing
ORD00546,2026-04-25,CUST0097,Aarav Thapa,Chitwan,Printer,Office,HP,4,167.79,15,570.49,86.11,Cash,Standard,Processing
ORD00547,2026-06-20,CUST0008,Mia Thapa,Butwal,Headphones,Audio,Sony,3,115.82,15,295.34,43.27,Cash,Standard,Cancelled
ORD00548,2026-05-11,CUST0095,Bishal Smith,Lalitpur,Laptop,Electronics,Dell,2,875.39,5,1663.24,366.67,Cash,Express,Shipped
ORD00549,2026-06-25,CUST0236,Sita Smith,Lalitpur,Printer,Office,HP,1,180.63,5,171.6,35.87,Card,Standard,Processing
ORD00550,2026-05-12,CUST0079,Mia KC,Butwal,Tablet,Electronics,Apple,4,518.5,5,1970.3,283.81,eSewa,Standard,Shipped
ORD00551,2026-05-01,CUST0196,Mia Sharma,Kathmandu,Mouse,Accessories,Logitech,1,43.3,15,36.8,8.3,Khalti,Standard,Cancelled
ORD00552,2026-02-19,CUST0180,Mason Smith,Chitwan,Mouse,Accessories,Logitech,2,18.02,0,36.04,7.28,eSewa,Express,Delivered
ORD00553,2026-05-26,CUST0051,Sophia Adhikari,Biratnagar,Laptop,Electronics,Dell,4,858.45,15,2918.73,337.74,Cash,Express,Delivered
ORD00554,2026-01-04,CUST0270,Mason KC,Chitwan,Laptop,Electronics,Dell,1,841.18,15,715.0,168.0,eSewa,Express,Delivered
ORD00555,2026-04-23,CUST0128,Mason Adhikari,Kathmandu,Monitor,Electronics,LG,3,204.63,15,521.81,59.51,Cash,Standard,Delivered
ORD00556,2026-03-26,CUST0226,Liam Sharma,Biratnagar,Mouse,Accessories,Logitech,2,45.14,20,72.22,17.71,Card,Standard,Shipped
ORD00557,2026-04-10,CUST0028,Ava Thapa,Butwal,Laptop,Electronics,Dell,1,871.94,20,697.55,129.1,Cash,Standard,Processing
ORD00558,2026-03-06,CUST0199,Sophia Smith,Biratnagar,Headphones,Audio,Sony,2,101.29,20,162.06,14.17,Khalti,Standard,Shipped
ORD00559,2026-04-28,CUST0060,Sophia Sharma,Biratnagar,Headphones,Audio,Sony,1,101.46,10,91.31,18.77,Bank Transfer,Standard,Shipped
ORD00560,2026-04-14,CUST0220,Ava Sharma,Pokhara,Mouse,Accessories,Logitech,3,44.68,15,113.93,28.19,Bank Transfer,Express,Shipped
ORD00561,2026-06-22,CUST0240,Ava Adhikari,Chitwan,Monitor,Electronics,LG,1,250.96,5,238.41,24.0,Cash,Standard,Processing
ORD00562,2026-05-01,CUST0280,Mason Smith,Biratnagar,Keyboard,Accessories,Logitech,4,53.47,5,203.19,42.31,Khalti,Standard,Cancelled
ORD00563,2026-02-04,CUST0105,Bishal KC,Chitwan,Monitor,Electronics,LG,3,235.8,20,565.92,139.49,Khalti,Standard,Processing
ORD00564,2026-01-18,CUST0004,Sita Thapa,Lalitpur,Smartphone,Electronics,Samsung,1,643.47,15,546.95,51.64,Khalti,Express,Cancelled
ORD00565,2026-06-30,CUST0098,Mia Smith,Pokhara,Headphones,Audio,Sony,4,150.51,10,541.84,69.45,Cash,Express,Delivered
ORD00566,2026-04-16,CUST0280,Sophia KC,Lalitpur,Smartphone,Electronics,Samsung,2,662.32,0,1324.64,250.87,Khalti,Express,Processing
ORD00567,2026-04-30,CUST0143,Emma Thapa,Biratnagar,Mouse,Accessories,Logitech,3,41.48,15,105.77,25.96,Khalti,Express,Delivered
ORD00568,2026-02-27,CUST0275,Aarav Sharma,Lalitpur,Mouse,Accessories,Logitech,3,27.43,20,65.83,5.27,Bank Transfer,Standard,Shipped
ORD00569,2026-02-19,CUST0081,Sophia Adhikari,Chitwan,Keyboard,Accessories,Logitech,2,29.96,5,56.92,11.98,Khalti,Standard,Shipped
ORD00570,2026-04-25,CUST0260,Bishal Smith,Kathmandu,Printer,Office,HP,3,214.97,10,580.42,88.24,Cash,Express,Delivered
ORD00571,2026-01-03,CUST0180,Ava Adhikari,Butwal,Headphones,Audio,Sony,2,134.85,15,229.24,38.59,eSewa,Express,Cancelled
ORD00572,2026-04-01,CUST0057,Noah Adhikari,Biratnagar,Smartphone,Electronics,Samsung,4,687.49,15,2337.47,235.29,Card,Express,Cancelled
ORD00573,2026-06-08,CUST0086,Liam Smith,Kathmandu,Smartphone,Electronics,Samsung,4,639.57,15,2174.54,299.92,eSewa,Express,Shipped
ORD00574,2026-01-27,CUST0061,Hari Smith,Chitwan,Headphones,Audio,Sony,5,136.32,15,579.36,124.76,Khalti,Express,Delivered
ORD00575,2026-04-09,CUST0013,Hari Adhikari,Chitwan,Monitor,Electronics,LG,3,231.68,20,556.03,68.64,Card,Express,Delivered
ORD00576,2026-06-03,CUST0045,Noah Sharma,Lalitpur,Mouse,Accessories,Logitech,5,58.48,10,263.16,29.05,Card,Standard,Delivered
ORD00577,2026-03-12,CUST0228,Mia Thapa,Butwal,Mouse,Accessories,Logitech,4,44.65,0,178.6,22.44,eSewa,Standard,Cancelled
ORD00578,2026-05-12,CUST0134,Emma Thapa,Lalitpur,Headphones,Audio,Sony,3,136.16,5,388.06,78.73,Bank Transfer,Standard,Shipped
ORD00579,2026-05-07,CUST0080,Sita Thapa,Pokhara,Tablet,Electronics,Apple,2,519.19,0,1038.38,117.84,Card,Standard,Delivered
ORD00580,2026-05-04,CUST0061,Sita Smith,Pokhara,Headphones,Audio,Sony,1,146.1,5,138.79,16.66,eSewa,Standard,Cancelled
ORD00581,2026-03-04,CUST0039,Mia Thapa,Chitwan,Smartphone,Electronics,Samsung,1,667.34,5,633.97,144.01,Bank Transfer,Standard,Shipped
ORD00582,2026-01-20,CUST0245,Emma KC,Kathmandu,Mouse,Accessories,Logitech,1,10.93,0,10.93,1.32,Khalti,Express,Shipped
ORD00583,2026-03-04,CUST0049,Mia Sharma,Biratnagar,Laptop,Electronics,Dell,3,880.94,10,2378.54,478.91,Card,Standard,Delivered
ORD00584,2026-01-21,CUST0052,Emma Adhikari,Chitwan,Monitor,Electronics,LG,1,244.95,15,208.21,27.71,eSewa,Standard,Processing
ORD00585,2026-06-13,CUST0300,Ava Adhikari,Pokhara,Headphones,Audio,Sony,5,130.23,20,520.92,93.91,Bank Transfer,Express,Shipped
ORD00586,2026-06-10,CUST0168,Emma Adhikari,Pokhara,Monitor,Electronics,LG,4,223.15,10,803.34,128.71,Khalti,Standard,Shipped
ORD00587,2026-03-27,CUST0162,Olivia Smith,Biratnagar,Printer,Office,HP,4,163.83,5,622.55,88.7,Cash,Express,Shipped
ORD00588,2026-05-18,CUST0055,Noah Adhikari,Lalitpur,Keyboard,Accessories,Logitech,5,78.49,5,372.83,49.92,Bank Transfer,Express,Cancelled
ORD00589,2026-01-25,CUST0286,Sita Thapa,Kathmandu,Laptop,Electronics,Dell,1,870.66,15,740.06,76.37,Bank Transfer,Express,Delivered
ORD00590,2026-02-06,CUST0053,Sophia Sharma,Biratnagar,Keyboard,Accessories,Logitech,5,29.1,10,130.95,20.18,Bank Transfer,Standard,Shipped
ORD00591,2026-03-20,CUST0244,Noah Thapa,Lalitpur,Tablet,Electronics,Apple,3,497.52,10,1343.3,252.27,Card,Standard,Shipped
ORD00592,2026-05-28,CUST0135,Olivia Thapa,Kathmandu,Tablet,Electronics,Apple,1,528.32,10,475.49,96.12,Card,Standard,Shipped
ORD00593,2026-05-12,CUST0041,Emma Smith,Kathmandu,Headphones,Audio,Sony,4,102.85,20,329.12,33.02,Bank Transfer,Express,Shipped
ORD00594,2026-03-05,CUST0283,Emma Adhikari,Lalitpur,Tablet,Electronics,Apple,4,485.39,0,1941.56,310.49,eSewa,Express,Cancelled
ORD00595,2026-02-03,CUST0021,Aarav Sharma,Butwal,Monitor,Electronics,LG,5,204.27,20,817.08,196.16,Bank Transfer,Standard,Cancelled
ORD00596,2026-02-15,CUST0216,Hari Thapa,Butwal,Headphones,Audio,Sony,1,140.38,20,112.3,22.58,Bank Transfer,Express,Cancelled
ORD00597,2026-01-05,CUST0257,Hari Adhikari,Butwal,Printer,Office,HP,2,194.88,0,389.76,92.44,eSewa,Express,Delivered
ORD00598,2026-05-23,CUST0060,Aarav KC,Lalitpur,Keyboard,Accessories,Logitech,4,52.51,20,168.03,39.18,Bank Transfer,Standard,Shipped
ORD00599,2026-02-13,CUST0024,Noah KC,Biratnagar,Smartphone,Electronics,Samsung,5,680.79,0,3403.95,359.95,Cash,Standard,Processing
ORD00600,2026-05-02,CUST0044,Sophia Adhikari,Kathmandu,Smartphone,Electronics,Samsung,4,674.95,0,2699.8,488.24,eSewa,Express,Cancelled
ORD00601,2026-03-12,CUST0131,Noah Adhikari,Lalitpur,Keyboard,Accessories,Logitech,5,70.28,10,316.26,53.79,Khalti,Standard,Delivered
ORD00602,2026-06-27,CUST0029,Mason Sharma,Biratnagar,Tablet,Electronics,Apple,3,514.87,0,1544.61,246.46,Cash,Standard,Shipped
ORD00603,2026-06-11,CUST0241,Sita Thapa,Lalitpur,Monitor,Electronics,LG,2,226.58,0,453.16,69.0,Cash,Express,Shipped
ORD00604,2026-04-20,CUST0259,Sophia Smith,Kathmandu,Tablet,Electronics,Apple,1,539.87,5,512.88,54.17,Khalti,Standard,Shipped
ORD00605,2026-05-08,CUST0254,Mia Sharma,Chitwan,Printer,Office,HP,4,202.94,15,690.0,124.6,Bank Transfer,Standard,Processing
ORD00606,2026-06-11,CUST0128,Noah KC,Biratnagar,Tablet,Electronics,Apple,1,522.99,20,418.39,92.39,eSewa,Standard,Cancelled
ORD00607,2026-03-01,CUST0169,Hari KC,Kathmandu,Mouse,Accessories,Logitech,1,12.95,10,11.65,2.51,Card,Standard,Processing
ORD00608,2026-04-09,CUST0215,Mia Sharma,Butwal,Mouse,Accessories,Logitech,3,11.56,10,31.21,3.57,Bank Transfer,Express,Cancelled
ORD00609,2026-05-14,CUST0165,Aarav Adhikari,Butwal,Headphones,Audio,Sony,2,159.81,15,271.68,59.47,Cash,Express,Delivered
ORD00610,2026-04-14,CUST0268,Mason Smith,Pokhara,Headphones,Audio,Sony,4,129.98,10,467.93,46.02,eSewa,Standard,Processing
ORD00611,2026-05-30,CUST0060,Ava Smith,Pokhara,Mouse,Accessories,Logitech,5,33.28,0,166.4,41.43,Cash,Express,Cancelled
ORD00612,2026-06-18,CUST0075,Hari Sharma,Chitwan,Keyboard,Accessories,Logitech,3,70.42,0,211.26,49.19,Cash,Express,Delivered
ORD00613,2026-04-02,CUST0025,Aarav Thapa,Kathmandu,Mouse,Accessories,Logitech,4,30.79,10,110.84,17.98,eSewa,Express,Shipped
ORD00614,2026-02-09,CUST0146,Bishal Adhikari,Pokhara,Keyboard,Accessories,Logitech,4,55.99,5,212.76,27.55,Bank Transfer,Express,Processing
ORD00615,2026-01-03,CUST0041,Sophia Adhikari,Kathmandu,Mouse,Accessories,Logitech,2,18.31,0,36.62,8.69,eSewa,Express,Delivered
ORD00616,2026-05-26,CUST0061,Mia KC,Lalitpur,Tablet,Electronics,Apple,5,496.21,15,2108.89,521.73,Cash,Express,Processing
ORD00617,2026-03-08,CUST0009,Aarav KC,Pokhara,Headphones,Audio,Sony,5,128.55,15,546.34,58.28,Card,Standard,Delivered
ORD00618,2026-05-25,CUST0225,Bishal Thapa,Pokhara,Headphones,Audio,Sony,3,116.49,15,297.05,29.54,eSewa,Standard,Delivered
ORD00619,2026-03-23,CUST0142,Aarav Sharma,Kathmandu,Laptop,Electronics,Dell,3,887.05,10,2395.03,329.13,eSewa,Express,Cancelled
ORD00620,2026-01-27,CUST0186,Sophia Sharma,Butwal,Printer,Office,HP,5,203.93,10,917.69,215.36,eSewa,Express,Delivered
ORD00621,2026-03-17,CUST0127,Mia Thapa,Biratnagar,Mouse,Accessories,Logitech,2,31.81,15,54.08,11.48,Khalti,Express,Shipped
ORD00622,2026-01-17,CUST0085,Ava Thapa,Butwal,Mouse,Accessories,Logitech,3,9.44,15,24.07,5.45,Bank Transfer,Standard,Delivered
ORD00623,2026-04-20,CUST0143,Aarav Thapa,Lalitpur,Mouse,Accessories,Logitech,1,41.97,15,35.67,8.14,eSewa,Express,Processing
ORD00624,2026-04-17,CUST0102,Sita Thapa,Kathmandu,Monitor,Electronics,LG,1,256.68,10,231.01,25.75,eSewa,Standard,Delivered
ORD00625,2026-04-01,CUST0036,Sophia Adhikari,Chitwan,Printer,Office,HP,3,181.25,0,543.75,134.41,Bank Transfer,Standard,Processing
ORD00626,2026-04-09,CUST0188,Bishal KC,Kathmandu,Smartphone,Electronics,Samsung,1,685.93,10,617.34,51.15,eSewa,Standard,Shipped
ORD00627,2026-03-02,CUST0101,Bishal Thapa,Pokhara,Smartphone,Electronics,Samsung,3,682.13,0,2046.39,427.26,Bank Transfer,Express,Shipped
ORD00628,2026-03-02,CUST0022,Emma Thapa,Biratnagar,Tablet,Electronics,Apple,4,513.91,15,1747.29,231.96,Bank Transfer,Standard,Delivered
ORD00629,2026-03-16,CUST0248,Liam Thapa,Kathmandu,Monitor,Electronics,LG,3,259.59,10,700.89,62.82,eSewa,Standard,Processing
ORD00630,2026-04-26,CUST0051,Sophia Thapa,Butwal,Printer,Office,HP,1,216.46,5,205.64,27.65,Card,Express,Cancelled
ORD00631,2026-03-12,CUST0075,Liam Sharma,Butwal,Mouse,Accessories,Logitech,5,17.72,15,75.31,11.4,Bank Transfer,Express,Shipped
ORD00632,2026-01-19,CUST0049,Mia Smith,Pokhara,Smartphone,Electronics,Samsung,4,645.17,10,2322.61,255.21,Khalti,Express,Delivered
ORD00633,2026-05-11,CUST0299,Mason Smith,Lalitpur,Laptop,Electronics,Dell,4,881.92,20,2822.14,463.8,Cash,Standard,Processing
ORD00634,2026-04-03,CUST0185,Aarav Sharma,Pokhara,Tablet,Electronics,Apple,3,514.16,10,1388.23,342.76,Cash,Express,Cancelled
ORD00635,2026-01-04,CUST0254,Emma Adhikari,Biratnagar,Monitor,Electronics,LG,5,203.11,5,964.77,129.61,Card,Express,Processing
ORD00636,2026-05-24,CUST0187,Liam Thapa,Chitwan,Smartphone,Electronics,Samsung,4,682.09,5,2591.94,262.56,Card,Express,Delivered
ORD00637,2026-05-07,CUST0200,Mason Adhikari,Kathmandu,Mouse,Accessories,Logitech,1,13.42,15,11.41,2.09,Card,Standard,Cancelled
ORD00638,2026-01-06,CUST0033,Liam Smith,Biratnagar,Tablet,Electronics,Apple,1,538.75,20,431.0,103.17,Bank Transfer,Express,Cancelled
ORD00639,2026-01-21,CUST0294,Noah Thapa,Butwal,Headphones,Audio,Sony,3,116.72,20,280.13,42.92,Khalti,Standard,Delivered
ORD00640,2026-06-29,CUST0155,Sophia Sharma,Kathmandu,Keyboard,Accessories,Logitech,5,55.41,0,277.05,58.54,Bank Transfer,Express,Delivered
ORD00641,2026-04-21,CUST0039,Noah Smith,Biratnagar,Printer,Office,HP,4,190.46,0,761.84,152.02,Bank Transfer,Standard,Delivered
ORD00642,2026-06-05,CUST0105,Sita KC,Lalitpur,Tablet,Electronics,Apple,3,534.77,10,1443.88,148.72,Card,Standard,Shipped
ORD00643,2026-02-07,CUST0092,Liam Sharma,Biratnagar,Keyboard,Accessories,Logitech,3,51.92,10,140.18,27.59,Card,Standard,Processing
ORD00644,2026-04-10,CUST0064,Olivia Thapa,Pokhara,Laptop,Electronics,Dell,4,835.07,5,3173.27,494.16,Khalti,Express,Cancelled
ORD00645,2026-06-26,CUST0231,Olivia Sharma,Biratnagar,Monitor,Electronics,LG,4,259.62,0,1038.48,237.55,eSewa,Standard,Delivered
ORD00646,2026-04-07,CUST0267,Mason KC,Kathmandu,Smartphone,Electronics,Samsung,3,668.61,20,1604.66,291.44,Bank Transfer,Express,Cancelled
ORD00647,2026-03-12,CUST0273,Bishal Thapa,Pokhara,Smartphone,Electronics,Samsung,1,639.74,5,607.75,81.56,eSewa,Standard,Processing
ORD00648,2026-04-20,CUST0105,Sita Thapa,Kathmandu,Smartphone,Electronics,Samsung,4,658.46,15,2238.76,259.37,eSewa,Express,Cancelled
ORD00649,2026-03-29,CUST0056,Sita Smith,Pokhara,Mouse,Accessories,Logitech,2,51.83,5,98.48,14.49,Card,Standard,Shipped
ORD00650,2026-03-12,CUST0099,Ava Smith,Pokhara,Keyboard,Accessories,Logitech,3,56.12,15,143.11,28.95,Card,Standard,Delivered
ORD00651,2026-06-23,CUST0084,Mia Thapa,Butwal,Laptop,Electronics,Dell,3,885.91,20,2126.18,202.85,Khalti,Express,Delivered
ORD00652,2026-01-05,CUST0221,Emma Thapa,Kathmandu,Laptop,Electronics,Dell,4,839.64,0,3358.56,720.29,Bank Transfer,Standard,Shipped
ORD00653,2026-01-17,CUST0214,Ava Sharma,Kathmandu,Laptop,Electronics,Dell,5,855.47,15,3635.75,587.92,Cash,Standard,Processing
ORD00654,2026-04-13,CUST0278,Hari Sharma,Pokhara,Mouse,Accessories,Logitech,4,48.03,5,182.51,15.52,Khalti,Standard,Delivered
ORD00655,2026-06-04,CUST0150,Hari Sharma,Butwal,Smartphone,Electronics,Samsung,1,667.48,0,667.48,96.2,Card,Express,Processing
ORD00656,2026-02-10,CUST0017,Mason Sharma,Lalitpur,Monitor,Electronics,LG,3,226.06,0,678.18,123.16,eSewa,Express,Shipped
ORD00657,2026-01-14,CUST0014,Liam KC,Chitwan,Laptop,Electronics,Dell,5,830.56,15,3529.88,526.63,Bank Transfer,Express,Cancelled
ORD00658,2026-01-03,CUST0114,Bishal Sharma,Butwal,Smartphone,Electronics,Samsung,4,630.75,15,2144.55,404.13,Cash,Express,Delivered
ORD00659,2026-04-28,CUST0014,Noah Adhikari,Kathmandu,Tablet,Electronics,Apple,3,533.65,20,1280.76,265.42,Card,Express,Processing
ORD00660,2026-06-09,CUST0089,Liam Thapa,Biratnagar,Keyboard,Accessories,Logitech,4,26.97,15,91.7,17.74,Card,Express,Cancelled
ORD00661,2026-05-10,CUST0231,Emma Smith,Lalitpur,Headphones,Audio,Sony,2,139.97,15,237.95,25.09,Bank Transfer,Standard,Cancelled
ORD00662,2026-05-25,CUST0287,Noah KC,Chitwan,Mouse,Accessories,Logitech,1,18.43,20,14.74,1.57,Card,Express,Shipped
ORD00663,2026-05-07,CUST0142,Mia Adhikari,Chitwan,Tablet,Electronics,Apple,4,501.48,10,1805.33,301.96,Bank Transfer,Standard,Delivered
ORD00664,2026-01-03,CUST0115,Noah Adhikari,Pokhara,Monitor,Electronics,LG,5,224.38,5,1065.81,165.02,Khalti,Standard,Delivered
ORD00665,2026-02-25,CUST0150,Mia KC,Kathmandu,Monitor,Electronics,LG,1,231.67,10,208.5,50.27,Khalti,Express,Shipped
ORD00666,2026-03-14,CUST0120,Sita Sharma,Chitwan,Mouse,Accessories,Logitech,3,54.02,20,129.65,19.43,eSewa,Standard,Cancelled
ORD00667,2026-03-28,CUST0203,Sophia Adhikari,Biratnagar,Smartphone,Electronics,Samsung,2,666.71,5,1266.75,122.96,Bank Transfer,Express,Processing
ORD00668,2026-01-31,CUST0147,Hari Sharma,Butwal,Smartphone,Electronics,Samsung,5,660.91,15,2808.87,504.43,Card,Express,Delivered
ORD00669,2026-04-14,CUST0203,Bishal Adhikari,Kathmandu,Keyboard,Accessories,Logitech,1,82.29,10,74.06,16.18,eSewa,Standard,Shipped
ORD00670,2026-05-13,CUST0191,Mia Sharma,Pokhara,Smartphone,Electronics,Samsung,2,653.49,15,1110.93,195.31,Bank Transfer,Standard,Delivered
ORD00671,2026-01-25,CUST0093,Mason Thapa,Kathmandu,Tablet,Electronics,Apple,4,507.83,20,1625.06,139.93,Cash,Standard,Cancelled
ORD00672,2026-01-12,CUST0017,Sophia Adhikari,Kathmandu,Monitor,Electronics,LG,4,249.49,20,798.37,72.38,Card,Express,Processing
ORD00673,2026-06-03,CUST0116,Mia Smith,Butwal,Smartphone,Electronics,Samsung,2,655.42,20,1048.67,171.18,Khalti,Express,Delivered
ORD00674,2026-06-08,CUST0036,Olivia Smith,Butwal,Printer,Office,HP,4,187.69,20,600.61,111.08,Bank Transfer,Express,Shipped
ORD00675,2026-03-12,CUST0136,Noah Sharma,Biratnagar,Keyboard,Accessories,Logitech,4,45.74,10,164.66,37.71,Cash,Standard,Processing
ORD00676,2026-01-26,CUST0277,Noah KC,Lalitpur,Smartphone,Electronics,Samsung,4,633.26,15,2153.08,219.34,Cash,Standard,Cancelled
ORD00677,2026-05-29,CUST0061,Sita Adhikari,Lalitpur,Mouse,Accessories,Logitech,2,24.46,5,46.47,4.99,Card,Standard,Shipped
ORD00678,2026-03-13,CUST0105,Liam Smith,Kathmandu,Monitor,Electronics,LG,3,246.05,15,627.43,117.06,eSewa,Standard,Processing
ORD00679,2026-06-21,CUST0104,Olivia Sharma,Lalitpur,Monitor,Electronics,LG,3,227.64,10,614.63,96.15,Khalti,Standard,Cancelled
ORD00680,2026-04-16,CUST0211,Mason KC,Pokhara,Keyboard,Accessories,Logitech,1,63.67,0,63.67,10.18,eSewa,Standard,Processing
ORD00681,2026-04-18,CUST0140,Bishal Sharma,Chitwan,Monitor,Electronics,LG,4,206.02,20,659.26,164.66,Card,Standard,Processing
ORD00682,2026-01-30,CUST0007,Hari Sharma,Biratnagar,Mouse,Accessories,Logitech,5,33.76,20,135.04,25.73,Cash,Standard,Shipped
ORD00683,2026-02-09,CUST0285,Bishal KC,Pokhara,Headphones,Audio,Sony,1,120.87,10,108.78,25.09,Cash,Express,Processing
ORD00684,2026-02-06,CUST0266,Ava Sharma,Lalitpur,Tablet,Electronics,Apple,3,484.18,0,1452.54,132.37,Card,Standard,Shipped
ORD00685,2026-01-26,CUST0277,Aarav Smith,Pokhara,Mouse,Accessories,Logitech,2,59.46,15,101.08,14.08,Cash,Standard,Cancelled
ORD00686,2026-01-03,CUST0221,Aarav Sharma,Chitwan,Smartphone,Electronics,Samsung,3,666.58,15,1699.78,226.58,Cash,Standard,Shipped
ORD00687,2026-05-15,CUST0184,Hari Smith,Lalitpur,Printer,Office,HP,3,167.74,5,478.06,101.58,Khalti,Express,Shipped
ORD00688,2026-03-27,CUST0018,Hari Thapa,Chitwan,Smartphone,Electronics,Samsung,4,668.35,10,2406.06,228.89,Khalti,Express,Shipped
ORD00689,2026-06-12,CUST0298,Emma Adhikari,Kathmandu,Headphones,Audio,Sony,5,156.96,10,706.32,146.61,Bank Transfer,Express,Shipped
ORD00690,2026-04-05,CUST0093,Noah Thapa,Kathmandu,Laptop,Electronics,Dell,5,876.45,10,3944.03,373.33,Bank Transfer,Standard,Delivered
ORD00691,2026-05-22,CUST0021,Mia KC,Pokhara,Keyboard,Accessories,Logitech,4,77.2,10,277.92,44.81,Cash,Standard,Processing
ORD00692,2026-03-03,CUST0229,Mia Sharma,Biratnagar,Mouse,Accessories,Logitech,1,8.96,20,7.17,0.78,eSewa,Express,Processing
ORD00693,2026-02-21,CUST0017,Mia Adhikari,Pokhara,Mouse,Accessories,Logitech,2,25.24,15,42.91,6.66,Bank Transfer,Express,Delivered
ORD00694,2026-03-28,CUST0134,Liam Adhikari,Lalitpur,Mouse,Accessories,Logitech,4,38.84,0,155.36,20.81,eSewa,Standard,Delivered
ORD00695,2026-01-07,CUST0288,Sophia Sharma,Lalitpur,Mouse,Accessories,Logitech,2,14.11,15,23.99,2.62,Khalti,Express,Cancelled
ORD00696,2026-03-23,CUST0070,Noah KC,Biratnagar,Monitor,Electronics,LG,4,231.37,0,925.48,130.49,eSewa,Standard,Cancelled
ORD00697,2026-01-23,CUST0012,Aarav Thapa,Kathmandu,Monitor,Electronics,LG,4,255.51,0,1022.04,109.64,Cash,Express,Delivered
ORD00698,2026-05-12,CUST0044,Sita Sharma,Biratnagar,Mouse,Accessories,Logitech,1,41.94,5,39.84,6.96,Cash,Standard,Processing
ORD00699,2026-04-15,CUST0264,Hari Sharma,Kathmandu,Tablet,Electronics,Apple,1,533.46,5,506.79,95.77,Card,Standard,Delivered
ORD00700,2026-04-10,CUST0052,Sita Adhikari,Lalitpur,Laptop,Electronics,Dell,2,872.24,15,1482.81,179.08,Khalti,Standard,Cancelled
ORD00701,2026-01-02,CUST0173,Emma Sharma,Lalitpur,Tablet,Electronics,Apple,3,520.74,20,1249.78,301.51,Bank Transfer,Standard,Processing
ORD00702,2026-03-25,CUST0122,Ava Adhikari,Pokhara,Monitor,Electronics,LG,5,222.99,20,891.96,123.46,Card,Standard,Delivered
ORD00703,2026-05-19,CUST0072,Ava Adhikari,Chitwan,Mouse,Accessories,Logitech,2,38.79,0,77.58,6.52,Khalti,Express,Shipped
ORD00704,2026-02-17,CUST0231,Noah Smith,Butwal,Monitor,Electronics,LG,5,229.85,20,919.4,75.71,Card,Standard,Delivered
ORD00705,2026-04-26,CUST0127,Olivia Adhikari,Kathmandu,Mouse,Accessories,Logitech,5,61.91,10,278.59,51.2,Khalti,Express,Delivered
ORD00706,2026-02-01,CUST0081,Hari Adhikari,Biratnagar,Headphones,Audio,Sony,3,150.68,5,429.44,61.08,Bank Transfer,Standard,Shipped
ORD00707,2026-06-02,CUST0152,Bishal Smith,Lalitpur,Printer,Office,HP,4,209.23,5,795.07,187.5,Card,Express,Cancelled
ORD00708,2026-04-19,CUST0178,Noah KC,Butwal,Monitor,Electronics,LG,3,230.69,10,622.86,138.5,Khalti,Express,Cancelled
ORD00709,2026-05-10,CUST0283,Noah KC,Chitwan,Monitor,Electronics,LG,2,226.79,20,362.86,44.25,Khalti,Express,Cancelled
ORD00710,2026-03-11,CUST0214,Olivia Adhikari,Pokhara,Monitor,Electronics,LG,5,207.62,10,934.29,194.45,Cash,Standard,Processing
ORD00711,2026-02-28,CUST0031,Olivia Adhikari,Kathmandu,Smartphone,Electronics,Samsung,3,646.97,10,1746.82,324.35,eSewa,Express,Cancelled
ORD00712,2026-03-31,CUST0287,Noah KC,Biratnagar,Keyboard,Accessories,Logitech,1,50.05,15,42.54,7.8,eSewa,Express,Cancelled
ORD00713,2026-03-09,CUST0166,Emma KC,Lalitpur,Mouse,Accessories,Logitech,1,20.7,20,16.56,2.79,Cash,Express,Cancelled
ORD00714,2026-01-22,CUST0087,Mia Sharma,Lalitpur,Printer,Office,HP,5,194.37,10,874.67,145.11,Bank Transfer,Express,Cancelled
ORD00715,2026-02-03,CUST0160,Liam KC,Pokhara,Headphones,Audio,Sony,3,132.55,10,357.89,69.9,Cash,Standard,Processing
ORD00716,2026-04-28,CUST0148,Olivia Adhikari,Butwal,Printer,Office,HP,4,211.2,5,802.56,144.0,Cash,Express,Processing
ORD00717,2026-03-02,CUST0237,Liam Sharma,Biratnagar,Keyboard,Accessories,Logitech,5,47.98,5,227.9,24.16,eSewa,Standard,Shipped
ORD00718,2026-02-26,CUST0008,Olivia Smith,Chitwan,Mouse,Accessories,Logitech,5,27.83,15,118.28,25.46,eSewa,Standard,Cancelled
ORD00719,2026-04-06,CUST0154,Hari Adhikari,Biratnagar,Printer,Office,HP,2,199.24,5,378.56,74.65,Bank Transfer,Express,Processing
